ordinal,rank,score,valid,scoreDisplay,scoreIdentifier,mobileScoreDisplay,scaled,video,heat,lane,breakdown,competitorId
1,48,12,1,CAP+26,be55c643ee79aa7cee59,,0,0,,,12 pts,106129
2,51,9,1,7 rep,208c973b19d78a2b875b,,0,0,,,9 pts,106129
3,52,8,1,CAP+36,44d7993cfbd72d9fa569,,0,0,,,8 pts,106129
4,51,9,1,160.0 lb,3b6efa60a36fa273d3b3,,0,0,,,9 pts,106129
5,43,17,1,04:09.13,545dac6e0f46aa6ccc19,,0,0,,,17 pts,106129
6,37,23,1,CAP+18,2ff0b6c09f569e52dc15,,0,0,,,23 pts,106129
7,51,9,1,05:44.96,d6a487b03ba2581cd414,,0,0,,,9 pts,106129
1,54,6,1,CAP+30,fb71778c2379d9fdcac1,,0,0,,,6 pts,1590641
2,53,7,1,4 rep,498e6228fbb130d5fa06,,0,0,,,7 pts,1590641
3,45,15,1,CAP+23,e583adba87b04d43ab2f,,0,0,,,15 pts,1590641
4,49,11,1,160.0 lb,3891ac16dcd61617fbea,,0,0,,,11 pts,1590641
5,36,24,1,04:02.07,f0ce8045ba839c20ed50,,0,0,,,24 pts,1590641
6,50,10,1,CAP+74,f44f96682e7c56391112,,0,0,,,10 pts,1590641
7,52,8,1,05:47.53,c28d242328425046eb07,,0,0,,,8 pts,1590641
1,50,10,1,CAP+27,28d7dec20110923687e2,,0,0,,,10 pts,256592
2,58,2,1,0 rep,ae351059d8649afee77a,,0,0,,,2 pts,256592
3,53,7,1,CAP+36,162438ae906fdfd6faa0,,0,0,,,7 pts,256592
4,47,13,1,165.0 lb,a8e636077b4fe1c13b42,,0,0,,,13 pts,256592
5,55,5,1,04:29.62,8fae86d1007cf05e97bc,,0,0,,,5 pts,256592
6,54,6,1,CAP+75,79902a5096b7b804eea8,,0,0,,,6 pts,256592
7,29,32,1,04:59.67,a604131e889859e11bd0,,0,0,,,32 pts,256592
1,60,0,,CAP+53,d93bd52191cb5bf8b423,,0,0,,,,1038494
2,47,13,1,11 rep,5355208fd1de7ac3a56c,,0,0,,,13 pts,1038494
3,58,2,1,CAP+66,c213e3528c346c3c2b02,,0,0,,,2 pts,1038494
4,52,8,1,160.0 lb,b86432825e496e346038,,0,0,,,8 pts,1038494
5,57,3,1,04:39.55,d77970fa61e787663dfd,,0,0,,,3 pts,1038494
6,29,32,1,15:25.81,b321a5c7387bff2b1033,,0,0,,,32 pts,1038494
7,44,16,1,05:35.76,dbd478338e516afbc764,,0,0,,,16 pts,1038494
1,57,3,1,CAP+40,ca24b58af4202b5ceea7,,0,0,,,3 pts,792192
2,31,29,1,24 rep,3f32dee9e4a98600de45,,0,0,,,29 pts,792192
3,59,1,1,CAP+70,870fa7d0be2f62bab5d6,,0,0,,,1 pts,792192
4,59,1,1,145.0 lb,19d22721cda0c7fadad6,,0,0,,,1 pts,792192
5,47,13,1,04:15.15,49f9efceb8d8e92593a5,,0,0,,,13 pts,792192
6,51,9,1,CAP+74,e3596edf124e3ad4b10f,,0,0,,,9 pts,792192
7,46,14,1,05:38.24,82d14fd47ac8e3bdf697,,0,0,,,14 pts,792192
1,55,5,1,CAP+34,9be5b4f7210b6213d017,,0,0,,,5 pts,1227476
2,39,21,1,20 rep,a23ae3b3e1becb7cd2c1,,0,0,,,21 pts,1227476
3,60,0,,CAP+75,028ef0b39275d5e02c2b,,0,0,,,,1227476
4,57,3,1,155.0 lb,55deb780be133879ad0e,,0,0,,,3 pts,1227476
5,50,10,1,04:19.24,b2b3a7117a55beec9c1c,,0,0,,,10 pts,1227476
6,48,12,1,CAP+74,07efed072f3ff5189fdf,,0,0,,,12 pts,1227476
7,54,6,1,05:50.59,ec91710cd381cb281a81,,0,0,,,6 pts,1227476
1,38,22,1,CAP+17,3ce0e91d44205eac5b62,,0,0,,,22 pts,1611729
2,28,34,1,25 rep,cb0e1a5433a0bbb32cc9,,0,0,,,34 pts,1611729
3,32,28,1,CAP+1,4d0fdb2fe7162c53e70a,,0,0,,,28 pts,1611729
4,58,2,1,150.0 lb,f2e32620e1fe01fbe8ac,,0,0,,,2 pts,1611729
5,59,1,1,CAP+87,6ab54cf6dcff116418a9,,0,0,,,1 pts,1611729
6,59,0,,,a53d36132c16d52de5e0,,0,0,,,,1611729
7,59,0,,,204cd32d9bcc54379b97,,0,0,,,,1611729
1,56,4,1,CAP+38,ff6ab1ea99741c948ec5,,0,0,,,4 pts,1073413
2,58,2,1,0 rep,00537f5a02d79365059a,,0,0,,,2 pts,1073413
3,11,70,1,13:50.45,d3b44474a07b99bddfd7,,0,0,,,70 pts,1073413
4,60,0,,WD,d5546bf4bc42c2ea14c0,,0,0,,,,1073413
5,60,0,,WD,de1b47eaf603c7030036,,0,0,,,,1073413
6,59,0,,,a9de99df844e1ed4d589,,0,0,,,,1073413
7,59,0,,,c788778bbac20ae69fe3,,0,0,,,,1073413
1,3,92,1,22:31.77,c1a1c8634c168ff5fa60,,0,0,,,92 pts,156156
2,4,88,1,42 rep,dd923f9728ad39567d8e,,0,0,,,88 pts,156156
3,2,96,1,13:47.89,1fadf6db495399eba492,,0,0,,,96 pts,156156
4,14,48,1,265 lb,ad07d84f454407c40d95,,0,0,,,48 pts,156156
5,3,92,1,03:06.38,1cd2a5451012e485e8f1,,0,0,,,92 pts,156156
6,3,92,1,11:42.21,5434c7c27f262dc40296,,0,0,,,92 pts,156156
7,3,92,1,04:20.65,4561db22245755b84f25,,0,0,,,92 pts,156156
1,16,42,1,25:05.57,d36bc206f1e491fc8b8c,,0,0,,,42 pts,479759
2,1,100,1,49 rep,b984a2fac2578ad9ef05,,0,0,,,100 pts,479759
3,5,84,1,14:31.01,ec6cbc16a8790010d18b,,0,0,,,84 pts,479759
4,3,92,1,285 lb,c7da2927afaaeb5a4f37,,0,0,,,92 pts,479759
5,11,60,1,03:21.07,29096578451465c7f6d5,,0,0,,,60 pts,479759
6,1,100,1,10:25.34,3feb2428adb237138834,,0,0,,,100 pts,479759
7,7,76,1,04:29.55,3341f55ef45ffc959b81,,0,0,,,76 pts,479759
1,12,56,1,24:21.34,a9383b8b6faf90c8faee,,0,0,,,56 pts,258151
2,6,80,1,39 rep,a08cdc82efbfed365ddc,,0,0,,,80 pts,258151
3,1,100,1,13:22.06,be249ff87784fa844f58,,0,0,,,100 pts,258151
4,1,100,1,310 lb,6046b1d2cd87880939e6,,0,0,,,100 pts,258151
5,17,39,1,03:27.38,e364d93b5de8542308e4,,0,0,,,39 pts,258151
6,7,76,1,12:54.07,086516962aaf0d4e40ab,,0,0,,,76 pts,258151
7,6,80,1,04:26.95,e7956631b87abcca5ab9,,0,0,,,80 pts,258151
1,8,72,1,23:34.29,c2b7e3867b7c742adba2,,0,0,,,72 pts,307696
2,9,68,1,33 rep,1b782ecb6eaf6697eaf1,,0,0,,,68 pts,307696
3,4,88,1,14:12.44,526287342881f129d9b0,,0,0,,,88 pts,307696
4,15,45,1,265 lb,be5cc3e3413db247760b,,0,0,,,45 pts,307696
5,5,84,1,03:11.02,b669f0a3be2e9aa6ccf2,,0,0,,,84 pts,307696
6,5,84,1,12:35.13,ed81038a5047e0967c77,,0,0,,,84 pts,307696
7,10,64,1,04:36.81,46bd0c5e2762ddeadaa9,,0,0,,,64 pts,307696
1,17,39,1,25:25.54,5e054741f3db7b4d482d,,0,0,,,39 pts,1597619
2,2,96,1,46 rep,156fd9daabf9e4138d8d,,0,0,,,96 pts,1597619
3,12,56,1,16:44.67,903e6bd502f63189300e,,0,0,,,56 pts,1597619
4,19,33,1,255 lb,d41c82c2a79115c4b1ad,,0,0,,,33 pts,1597619
5,6,80,1,03:11.54,2bb30e234eed7738318e,,0,0,,,80 pts,1597619
6,2,96,1,10:27.86,9bb75000c4754d8d0f52,,0,0,,,96 pts,1597619
7,2,96,1,04:19.73,99b42456f65c534491b9,,0,0,,,96 pts,1597619
1,5,84,1,23:06.59,4428c47fddebc048754c,,0,0,,,84 pts,124786
2,10,64,1,31 rep,bbf395a8e6c070db3ffa,,0,0,,,64 pts,124786
3,9,68,1,16:25.00,cb4e48591fa87195202d,,0,0,,,68 pts,124786
4,7,76,1,275 lb,1ba45e5159cdeee5ecc9,,0,0,,,76 pts,124786
5,15,45,1,03:23.50,9b5b3b4a9d28276e5bd5,,0,0,,,45 pts,124786
6,9,68,1,13:32.67,c62c66029f0836edac06,,0,0,,,68 pts,124786
7,15,45,1,04:55.51,04080398ee51bb0b1c5b,,0,0,,,45 pts,124786
1,1,100,1,21:51.06,50d07867205c1c27b73e,,0,0,,,100 pts,1164022
2,5,84,1,39 rep,aa3f77e6926214c2d5ea,,0,0,,,84 pts,1164022
3,21,27,1,CAP+11,8e8b69569163ec2f438d,,0,0,,,27 pts,1164022
4,16,42,1,265 lb,dce0a5d21f4c6e11a618,,0,0,,,42 pts,1164022
5,10,64,1,03:15.39,d4dc78ea74dd64758fcf,,0,0,,,64 pts,1164022
6,18,36,1,CAP+7,1832682414d2c5f91b14,,0,0,,,36 pts,1164022
7,4,88,1,04:23.21,c450f0f4d3c47b329d87,,0,0,,,88 pts,1164022
1,11,60,1,24:13.15,e7bf2a91b88e48df4f93,,0,0,,,60 pts,1933474
2,26,12,1,9 rep,3fe1db5767f8d34693e2,,0,0,,,12 pts,1933474
3,20,30,1,CAP+9,f3a77cf1f8dcfcf0700d,,0,0,,,30 pts,1933474
4,6,80,1,275 lb,2969ff580843e94d272c,,0,0,,,80 pts,1933474
5,1,100,1,03:05.53,cb73ef996a70904949f8,,0,0,,,100 pts,1933474
6,12,56,1,14:02.97,b74ddcea049e9b65a335,,0,0,,,56 pts,1933474
7,1,100,1,04:10.55,56ccd2a4f4570d6d36c3,,0,0,,,100 pts,1933474
1,4,88,1,23:01.69,1b034918289bfc70f442,,0,0,,,88 pts,16080
2,19,33,1,20 rep,e0cdf7a46cf5423ca487,,0,0,,,33 pts,16080
3,26,12,1,CAP+25,8f472c6795db19ab6e43,,0,0,,,12 pts,16080
4,13,52,1,265 lb,f15f46da61fddda94690,,0,0,,,52 pts,16080
5,2,96,1,03:06.19,f84534991d1670eaf3d2,,0,0,,,96 pts,16080
6,13,52,1,14:35.94,cfce1257112ebe77ad78,,0,0,,,52 pts,16080
7,5,84,1,04:26.76,a262e3fcd47edc00dbb9,,0,0,,,84 pts,16080
1,13,52,1,24:22.95,30cdaab65264ae929a7c,,0,0,,,52 pts,289373
2,14,48,1,24 rep,545e4ad880bf58c21ec5,,0,0,,,48 pts,289373
3,6,80,1,15:41.05,2419ad5c293f613502a4,,0,0,,,80 pts,289373
4,12,56,1,270 lb,25908a5d2d700a967d28,,0,0,,,56 pts,289373
5,12,56,1,03:21.75,e2d1fa8dd39f501c5962,,0,0,,,56 pts,289373
6,23,21,1,CAP+26,0d2de04602d043f97439,,0,0,,,21 pts,289373
7,16,42,1,05:00.31,395ea3acc5a49cc15929,,0,0,,,42 pts,289373
1,22,24,1,26:49.25,0b1292a4943149c75689,,0,0,,,24 pts,1927954
2,3,92,1,43 rep,70576025eb60aad25ac8,,0,0,,,92 pts,1927954
3,22,24,1,CAP+15,6fb2fb01223b79a91486,,0,0,,,24 pts,1927954
4,5,84,1,280 lb,2c48279c7a6f8309de72,,0,0,,,84 pts,1927954
5,22,24,1,03:40.02,723dafc395c7f90671d1,,0,0,,,24 pts,1927954
6,4,88,1,12:00.99,51a05be0fb439362cef7,,0,0,,,88 pts,1927954
7,24,18,1,05:31.13,6a1af895989325547041,,0,0,,,18 pts,1927954
1,7,76,1,23:24.92,98fa9f9a358c66964989,,0,0,,,76 pts,1762274
2,27,9,1,7 rep,55b8b33493b1d0ddc0d7,,0,0,,,9 pts,1762274
3,11,60,1,16:34.41,d682ed408c9d520ef8bb,,0,0,,,60 pts,1762274
4,25,15,1,235 lb,04309280e92d30fff804,,0,0,,,15 pts,1762274
5,13,52,1,03:21.80,a5a238a267a5931c49a5,,0,0,,,52 pts,1762274
6,11,60,1,13:44.96,bc171bcdd239444502a5,,0,0,,,60 pts,1762274
7,9,68,1,04:36.22,28ac08374d8ecdcb57c8,,0,0,,,68 pts,1762274
1,25,15,1,27:07.56,a2018f5e2b8eb3ea4567,,0,0,,,15 pts,2073402
2,8,72,1,33 rep,3150296d15e5cf4d2f2d,,0,0,,,72 pts,2073402
3,14,48,1,CAP+2,67cfd58137af13b87596,,0,0,,,48 pts,2073402
4,2,96,1,305 lb,66ea3237fa622cdf249c,,0,0,,,96 pts,2073402
5,9,68,1,03:15.11,0d828db989fba2f0c34c,,0,0,,,68 pts,2073402
6,25,15,1,CAP+29,a2e2315abd75a3dc1305,,0,0,,,15 pts,2073402
7,22,24,1,05:24.74,8e99dace4417da7fb289,,0,0,,,24 pts,2073402
1,2,96,1,22:06.42,20610a24a3272cba1532,,0,0,,,96 pts,1727489
2,18,36,1,20 rep,b53099efeef8a09c73bc,,0,0,,,36 pts,1727489
3,8,72,1,15:51.08,f87a924b7d8aa130f551,,0,0,,,72 pts,1727489
4,27,9,1,235 lb,c498db5d58a72e6a2feb,,0,0,,,9 pts,1727489
5,19,33,1,03:29.59,6e97f83b6168f4b4305e,,0,0,,,33 pts,1727489
6,17,39,1,CAP+4,24dec46c8b63be7e50f2,,0,0,,,39 pts,1727489
7,13,52,1,04:45.92,c011743c881a05cfa963,,0,0,,,52 pts,1727489
1,6,80,1,23:11.37,c7d8eaf26f2941db3172,,0,0,,,80 pts,244894
2,23,21,1,13 rep,24dd66a2be88840b2a9f,,0,0,,,21 pts,244894
3,18,36,1,CAP+6,9c6d7cab5e5e0fe3d647,,0,0,,,36 pts,244894
4,18,36,1,255 lb,ca0f06b645d7318ffc53,,0,0,,,36 pts,244894
5,4,88,1,03:09.35,46e937088647422a288a,,0,0,,,88 pts,244894
6,26,12,1,CAP+29,9eb5ca9201cb5db1e56f,,0,0,,,12 pts,244894
7,11,60,1,04:39.13,927e39b3a8d35e4fdf53,,0,0,,,60 pts,244894
1,9,68,1,23:43.84,8a70ab8544b3da2f2748,,0,0,,,68 pts,898088
2,17,39,1,20 rep,8f0d852839679c8f28c0,,0,0,,,39 pts,898088
3,19,33,1,CAP+7,a0e41a44267eb6ed0351,,0,0,,,33 pts,898088
4,24,18,1,235 lb,b0c80bdaf0ea8eba0592,,0,0,,,18 pts,898088
5,8,72,1,03:13.93,497c8e33a6e9d5d20f86,,0,0,,,72 pts,898088
6,16,42,1,CAP+3,ca46774df2af11f39786,,0,0,,,42 pts,898088
7,12,56,1,04:41.52,9e20920fa2239fac3f7d,,0,0,,,56 pts,898088
1,10,64,1,23:45.02,72cbace05e3c86168a59,,0,0,,,64 pts,113516
2,12,56,1,26 rep,2fa31b2bb2ee4f7d6395,,0,0,,,56 pts,113516
3,15,45,1,CAP+2,6311d99ed9ff43324b15,,0,0,,,45 pts,113516
4,26,12,1,235 lb,7543e02cb676ac3689fe,,0,0,,,12 pts,113516
5,16,42,1,03:25.64,6df523ea159244b1863f,,0,0,,,42 pts,113516
6,22,24,1,CAP+18,0f2ea19faeba6f7a47c6,,0,0,,,24 pts,113516
7,8,72,1,04:35.62,8e03292986814fcebbc1,,0,0,,,72 pts,113516
1,24,18,1,27:03.58,e39614236e71bfc88869,,0,0,,,18 pts,1602745
2,13,52,1,26 rep,8f33c7fe381d138219c3,,0,0,,,52 pts,1602745
3,23,21,1,CAP+18,6ed3f91e0d92de03b1dc,,0,0,,,21 pts,1602745
4,4,88,1,285 lb,d319dfa2115b48e017c9,,0,0,,,88 pts,1602745
5,20,30,1,03:31.95,99f660204e197f83fd41,,0,0,,,30 pts,1602745
6,8,72,1,13:00.88,d204aaebb4186f0964fa,,0,0,,,72 pts,1602745
7,19,33,1,05:04.47,885483cadab5389157d4,,0,0,,,33 pts,1602745
1,18,36,1,25:30.18,f15848c4c0eaed40a54f,,0,0,,,36 pts,1814434
2,7,76,1,37 rep,3b368837f8d6d54de02d,,0,0,,,76 pts,1814434
3,3,92,1,13:50.11,009ff223585df59f7bf8,,0,0,,,92 pts,1814434
4,23,21,1,245 lb,d4f11d435baeebc7d0a0,,0,0,,,21 pts,1814434
5,28,6,1,04:08.57,5ae85f8d7c3e5e5afa36,,0,0,,,6 pts,1814434
6,21,27,1,CAP+17,f66870635c0abc6f00f1,,0,0,,,27 pts,1814434
7,14,48,1,04:53.95,8094be5e623730cafec9,,0,0,,,48 pts,1814434
1,20,30,1,26:15.18,8b4d98af2375428ca727,,0,0,,,30 pts,2004139
2,11,60,1,29 rep,65945a457cc2420c6b26,,0,0,,,60 pts,2004139
3,17,39,1,CAP+5,789a511fdf22143981b6,,0,0,,,39 pts,2004139
4,28,6,1,225 lb,f411c00cfba368e18ed6,,0,0,,,6 pts,2004139
5,7,76,1,03:13.62,1f8c5cad9abccd68fd4b,,0,0,,,76 pts,2004139
6,15,45,1,CAP+3,ba6bce6f178d4513884d,,0,0,,,45 pts,2004139
7,17,39,1,05:01.07,14195ec615b97d553817,,0,0,,,39 pts,2004139
1,15,45,1,25:04.15,b37734ea200c7154874f,,0,0,,,45 pts,771889
2,24,18,1,11 rep,1a5c5211f044990ce969,,0,0,,,18 pts,771889
3,7,76,1,15:42.68,5b0229aa36bbf711bf9e,,0,0,,,76 pts,771889
4,21,27,1,250 lb,46cf334d52f07246832a,,0,0,,,27 pts,771889
5,18,36,1,03:27.99,a64d5a2d63ac154269c9,,0,0,,,36 pts,771889
6,14,48,1,14:38.67,b95f2a2a443c1c350c53,,0,0,,,48 pts,771889
7,18,36,1,05:01.43,780db8e29895ba02b847,,0,0,,,36 pts,771889
1,19,33,1,25:30.84,f5e493c6daf86b93c26e,,0,0,,,33 pts,281043
2,16,42,1,20 rep,46a5bf3d9e2b0c524003,,0,0,,,42 pts,281043
3,10,64,1,16:33.73,05460438cd310f08f14c,,0,0,,,64 pts,281043
4,8,72,1,275 lb,698af71a4b5c91a1ae0b,,0,0,,,72 pts,281043
5,21,27,1,03:37.35,aefb9d36d92a96d87ab7,,0,0,,,27 pts,281043
6,24,18,1,CAP+29,e1560ccb6e9bf32075cc,,0,0,,,18 pts,281043
7,20,30,1,05:09.31,3f836c8521cfd5d48d19,,0,0,,,30 pts,281043
1,26,12,1,27:25.78,e3db7d8f2b57b4d62eb2,,0,0,,,12 pts,1306036
2,20,30,1,19 rep,d95b5fc0fef361ff1dd4,,0,0,,,30 pts,1306036
3,27,9,1,CAP+26,814b9b5e8c196a03056e,,0,0,,,9 pts,1306036
4,9,68,1,275 lb,61589ad830bd8f277b09,,0,0,,,68 pts,1306036
5,23,21,1,03:42.61,50a60972c7924a964a3f,,0,0,,,21 pts,1306036
6,10,64,1,13:32.70,73fbc96a359ff1d533ab,,0,0,,,64 pts,1306036
7,26,12,1,05:46.54,9221930c602e8aae4f30,,0,0,,,12 pts,1306036
1,14,48,1,24:51.95,7522ba5df6e17ae3e73f,,0,0,,,48 pts,983680
2,21,27,1,15 rep,186d4268fedc079a1abb,,0,0,,,27 pts,983680
3,16,42,1,CAP+2,1b33daaf7a7bdad8616b,,0,0,,,42 pts,983680
4,20,30,1,255 lb,605cfe1d63d2ada0e1c1,,0,0,,,30 pts,983680
5,14,48,1,03:22.91,37fe922480b2c3912215,,0,0,,,48 pts,983680
6,27,9,1,CAP+30,5d0fc2129e55406873e2,,0,0,,,9 pts,983680
7,28,6,1,05:57.53,99d370f414c2aa37b25b,,0,0,,,6 pts,983680
1,21,27,1,26:26.96,36896811c873387b83ba,,0,0,,,27 pts,206978
2,15,45,1,22 rep,0bd03f810fdbd5483e4e,,0,0,,,45 pts,206978
3,29,3,1,CAP+38,ec2d73aa35cd75b151a1,,0,0,,,3 pts,206978
4,11,60,1,275 lb,e84603caaadadad71f24,,0,0,,,60 pts,206978
5,25,15,1,03:47.68,bc945e899ac10367861e,,0,0,,,15 pts,206978
6,19,33,1,CAP+10,12f7dc32c07efabfb0b2,,0,0,,,33 pts,206978
7,23,21,1,05:30.27,28660557536a33572a46,,0,0,,,21 pts,206978
1,28,6,1,29:04.30,9c12090aa0cdd68e78f5,,0,0,,,6 pts,1262551
2,25,15,1,10 rep,f415872e0acada60b968,,0,0,,,15 pts,1262551
3,25,15,1,CAP+25,e17ab6cf10a5cb11b043,,0,0,,,15 pts,1262551
4,17,39,1,260 lb,c4625c9d9a7ad87f9511,,0,0,,,39 pts,1262551
5,27,9,1,03:59.74,78867d224931b8703245,,0,0,,,9 pts,1262551
6,6,80,1,12:52.82,be15851ca08845085562,,0,0,,,80 pts,1262551
7,25,15,1,05:41.53,738e4d6beb3939e94458,,0,0,,,15 pts,1262551
1,29,3,1,29:34.64,6a12a12041088c6ea627,,0,0,,,3 pts,1211841
2,22,24,1,14 rep,dba172599765fe73670a,,0,0,,,24 pts,1211841
3,13,52,1,CAP,8f7c3f85b628c5fbfe9e,,0,0,,,52 pts,1211841
4,22,24,1,245 lb,1e3dc7f09998c8a43b83,,0,0,,,24 pts,1211841
5,26,12,1,03:47.68,9f05cfe1696792c03e32,,0,0,,,12 pts,1211841
6,20,30,1,CAP+17,5fe9671464e9847f6002,,0,0,,,30 pts,1211841
7,27,9,1,05:47.48,aff3ca61dc34e2f74e43,,0,0,,,9 pts,1211841
1,27,9,1,27:43.45,c2d5e876dd1b7069138c,,0,0,,,9 pts,1040396
2,28,6,1,0 rep,3ec80d0441c64daee2f5,,0,0,,,6 pts,1040396
3,24,18,1,CAP+24,c65a1a2f616434a73ca3,,0,0,,,18 pts,1040396
4,10,64,1,275 lb,dc207259f52523a99ea6,,0,0,,,64 pts,1040396
5,24,18,1,03:47.56,666eff69cdf817ac6d2d,,0,0,,,18 pts,1040396
6,28,6,1,CAP+51,34a9960e2171ef3d5ec8,,0,0,,,6 pts,1040396
7,21,27,1,05:18.50,861fabac58bfe3a8cb46,,0,0,,,27 pts,1040396
1,23,21,1,26:57.11,a11000e5ad363e5701d0,,0,0,,,21 pts,317745
2,29,3,1,0 rep,5d3715a178a177c77470,,0,0,,,3 pts,317745
3,28,6,1,CAP+38,ff1dc3493337dc25d5e9,,0,0,,,6 pts,317745
4,29,0,,WD,df40c989ccb2e15d39d3,,0,0,,,,317745
5,29,0,,WD,7e34d45a55d34efd2796,,0,0,,,,317745
6,29,0,,,a6e0c16b86008b9542ec,,0,0,,,,317745
7,29,0,,,79de368ca37bb6284f9f,,0,0,,,,317745
1,,-1,,,,,0,0,,,,180106
2,,-1,,,,,0,0,,,,180106
3,,-1,,,,,0,0,,,,180106
4,,-1,,,,,0,0,,,,180106
5,,-1,,,,,0,0,,,,180106
6,,-1,,,,,0,0,,,,180106
7,,-1,,,,,0,0,,,,180106
1,3,92,1,25:45.93,4f1453de7fb6db044bf1,,0,0,,,92 pts,1119323
2,11,60,1,18 rep,5d905d8b097afbeb0e73,,0,0,,,60 pts,1119323
3,2,96,1,13:27.12,68f0619706e3b3245e0b,,0,0,,,96 pts,1119323
4,2,96,1,190.0 lb,2ad36c9c06cc719d786e,,0,0,,,96 pts,1119323
5,4,88,1,03:30.38,f1c7fcaa40a080d6335e,,0,0,,,88 pts,1119323
6,5,84,1,15:36.39,2b457a65df4686d4249d,,0,0,,,84 pts,1119323
7,7,76,1,04:46.45,1dee53177ce0d78ab834,,0,0,,,76 pts,1119323
1,6,80,1,26:29.65,0fe2885be569f0945438,,0,0,,,80 pts,264512
2,1,100,1,55 rep,5cbaafbaa69f8f346b02,,0,0,,,100 pts,264512
3,8,72,1,16:01.99,1001a73dbb0a52021d78,,0,0,,,72 pts,264512
4,12,56,1,175.0 lb,7006fc580e2f924de4cf,,0,0,,,56 pts,264512
5,6,80,1,03:37.94,1e2a2166e48229c6612e,,0,0,,,80 pts,264512
6,2,96,1,11:50.12,2c5b6a4d8ec97e642116,,0,0,,,96 pts,264512
7,5,84,1,04:44.61,10ee87aca79b8daf427a,,0,0,,,84 pts,264512
1,2,96,1,25:07.85,2d016dc9c4543776af72,,0,0,,,96 pts,1240398
2,10,64,1,19 rep,a611b3214de206f67e19,,0,0,,,64 pts,1240398
3,1,100,1,13:17.66,567caf946aae351c3764,,0,0,,,100 pts,1240398
4,8,72,1,180.0 lb,fc63678c0b09bec96883,,0,0,,,72 pts,1240398
5,10,64,1,03:42.71,e7d5a55c58344267143f,,0,0,,,64 pts,1240398
6,1,100,1,11:35.87,1f2f0dcc7cffccd0703e,,0,0,,,100 pts,1240398
7,11,60,1,04:51.39,0abe876d4e4b500f47ff,,0,0,,,60 pts,1240398
1,1,100,1,24:52.87,14a13d13aa7fe86dad09,,0,0,,,100 pts,120247
2,4,88,1,40 rep,f773161524b72b760f5b,,0,0,,,88 pts,120247
3,10,64,1,16:28.88,a9323826e4497c5f0912,,0,0,,,64 pts,120247
4,10,64,1,175.0 lb,a378638b1c6bff7d1656,,0,0,,,64 pts,120247
5,1,100,1,03:19.70,67f44f4c01f8fbf65536,,0,0,,,100 pts,120247
6,15,45,1,CAP+29,d36de701831dd542184b,,0,0,,,45 pts,120247
7,10,64,1,04:49.92,76294652efc161c8b81d,,0,0,,,64 pts,120247
1,7,76,1,27:03.63,ae8b670846f9164c4358,,0,0,,,76 pts,21556
2,2,96,1,47 rep,51d83d2015a61c1c9cce,,0,0,,,96 pts,21556
3,9,68,1,16:17.09,e279e09c8d7de529fa23,,0,0,,,68 pts,21556
4,26,12,1,155.0 lb,1b2da5c75a867b88278f,,0,0,,,12 pts,21556
5,5,84,1,03:31.68,610071fd16852d6088b5,,0,0,,,84 pts,21556
6,4,88,1,13:50.97,220e305bd03a1fdcbdf8,,0,0,,,88 pts,21556
7,1,100,1,04:15.43,5f3034cdc79b49d2f5bd,,0,0,,,100 pts,21556
1,9,68,1,27:21.47,2f2e6f22016875d84a96,,0,0,,,68 pts,1976672
2,5,84,1,30 rep,460af2b2f49addc66d4b,,0,0,,,84 pts,1976672
3,4,88,1,14:12.13,d761f28bdfdf23a0d9b2,,0,0,,,88 pts,1976672
4,5,84,1,185.0 lb,22fde072facba697c4cb,,0,0,,,84 pts,1976672
5,2,96,1,03:25.85,72fb2ee0a54a34cc9467,,0,0,,,96 pts,1976672
6,27,9,1,CAP+51,ced170d777add9a59194,,0,0,,,9 pts,1976672
7,3,92,1,04:31.07,1e39255ede4ea8aa805f,,0,0,,,92 pts,1976672
1,17,39,1,28:46.70,509223f1fceb31add443,,0,0,,,39 pts,1212379
2,3,92,1,43 rep,ffafcdddea1e71c28399,,0,0,,,92 pts,1212379
3,24,18,1,CAP+26,84e8744d00b3ec1c05f6,,0,0,,,18 pts,1212379
4,13,52,1,175.0 lb,ed26df315bcd617368fe,,0,0,,,52 pts,1212379
5,9,68,1,03:40.73,af0da13a5858afdb473d,,0,0,,,68 pts,1212379
6,3,92,1,12:48.55,9ae5d7a7e3e776ca13f9,,0,0,,,92 pts,1212379
7,2,96,1,04:21.05,9661c72b646fd0aa9689,,0,0,,,96 pts,1212379
1,29,3,1,CAP+15,f977f927c3f15cc76cbc,,0,0,,,3 pts,2151059
2,20,30,1,5 rep,ea2ac32b7740ea9b7273,,0,0,,,30 pts,2151059
3,7,76,1,15:03.91,1ec7c153c342bb5e0bea,,0,0,,,76 pts,2151059
4,3,92,1,190.0 lb,4443a75288e8798231a2,,0,0,,,92 pts,2151059
5,7,76,1,03:38.48,6cddf7b32689dc096e31,,0,0,,,76 pts,2151059
6,21,27,1,CAP+30,35705f27ed97bbdb714e,,0,0,,,27 pts,2151059
7,4,88,1,04:42.52,26e1baf97cf8bc80f2ee,,0,0,,,88 pts,2151059
1,19,33,1,29:04.56,5b5974204c6c66eb29d5,,0,0,,,33 pts,1347023
2,9,68,1,21 rep,c0432af0b095480f64c2,,0,0,,,68 pts,1347023
3,6,80,1,14:34.28,ea835225f64662e3e2c0,,0,0,,,80 pts,1347023
4,9,68,1,180.0 lb,5ed5aa0d8e19e6773c51,,0,0,,,68 pts,1347023
